"date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-08-14","TN","A+",1326,1285,13,41,5725,5725,1264,77,,398,1681585,22375,,,1655634,,176,130458,128315,1947,0,,,,,154266,91323,,0,1812043,24322,,,,,,0,1809900,24254
"2020-08-13","TN","A",1313,1273,24,40,5648,5648,1312,94,,426,1659210,25911,,,1633721,,191,128511,126436,2118,0,,,,,151925,89151,,0,1787721,28029,,,,,,0,1785646,27956
"2020-08-12","TN","A",1289,1249,18,40,5554,5554,1295,90,,428,1633299,17430,,,1608323,,185,126393,124391,1478,0,,,,,149367,87290,,0,1759692,18908,,,,,,0,1757690,18815
"2020-08-11","TN","A",1271,1232,38,39,5464,5464,1378,125,,,1615869,11876,,,1591309,,,124915,123006,1001,0,,,,,147566,85313,,0,1740784,12877,,,,,,0,1738875,12785
"2020-08-10","TN","A",1233,1194,10,39,5339,5339,1167,35,,,1603993,13585,,,1579674,,,123914,122097,1202,0,,,,,146416,83170,,0,1727907,14787,,,,,,0,1726090,14771
"2020-08-09","TN","A",1223,1184,8,39,5304,5304,1290,42,,,1590408,25507,,,1566388,,,122712,120911,2127,0,,,,,144931,80997,,0,1713120,27634,,,,,,0,1711319,27597
"2020-08-08","TN","A",1215,1176,9,39,5262,5262,1393,72,,,1564901,21651,,,1541272,,,120585,118821,1803,0,,,,,142450,80340,,0,1685486,23454,,,,,,0,1683722,23385
"2020-08-07","TN","A",1206,1167,20,39,5190,5190,1406,81,,,1543250,24409,,,1520171,,,118782,117087,2432,0,,,,,140166,79357,,0,1662032,26841,,,,,,0,1660337,26695
"2020-08-06","TN","A",1186,1147,42,39,5109,5109,1497,108,,,1518841,20894,,,1496365,,,116350,114801,2252,0,,,,,137277,77558,,0,1635191,23146,,,,,,0,1633642,23038
"2020-08-05","TN","A",1144,1104,27,40,5001,5001,1448,101,,,1497947,17738,,,1475866,,,114098,112657,1657,0,,,,,134738,75550,,0,1612045,19395,,,,,,0,1610604,19294
"2020-08-04","TN","A",1117,1079,25,38,4900,4900,1433,92,,,1480209,16312,,,1458607,,,112441,111101,1805,0,,,,,132703,73259,,0,1592650,18117,,,,,,0,1591310,18088
"2020-08-03","TN","A",1092,1055,19,37,4808,4808,1323,52,,,1463897,11226,,,1442560,,,110636,109325,1009,0,,,,,130662,70878,,0,1574533,12235,,,,,,0,1573222,12201
"2020-08-02","TN","A",1073,1036,6,37,4756,4756,1271,32,,,1452671,18002,,,1431528,,,109627,108350,1443,0,,,,,129493,68471,,0,1562298,19445,,,,,,0,1561021,19406
"2020-08-01","TN","A",1067,1030,7,37,4724,4724,1446,63,,,1434669,27223,,,1413842,,,108184,106946,2225,0,,,,,127773,67651,,0,1542853,29448,,,,,,0,1541615,29391
"2020-07-31","TN","A",1060,1023,27,37,4661,4661,1494,89,,,1407446,29505,,,1387314,,,105959,104778,3088,0,,,,,124910,66357,,0,1513405,32593,,,,,,0,1512224,32555
"2020-07-30","TN","A",1033,996,13,37,4572,4572,1493,90,,,1377941,22524,,,1358551,,,102871,101728,2049,0,,,,,121118,64234,,0,1480812,24573,,,,,,0,1479669,24549
"2020-07-29","TN","A",1020,983,42,37,4482,4482,1417,202,,,1355417,17950,,,1336405,,,100822,99703,1778,0,,,,,118715,62129,,0,1456239,19728,,,,,,0,1455120,44724
"2020-07-28","TN","A",978,943,0,35,4280,4280,1420,0,,,1337467,22504,,,1296839,,,99044,97966,2555,0,,,,,113557,57239,,0,1436511,25059,,,,,,0,1410396,0
"2020-07-27","TN","A",978,943,11,35,4280,4280,1328,36,,,1314963,26047,,,1296839,,,96489,95433,2553,0,,,,,113557,57239,,0,1411452,28600,,,,,,0,1410396,28537
"2020-07-26","TN","A",967,933,3,34,4244,4244,1313,48,,,1288916,47338,,,1271424,,,93936,92943,3140,0,,,,,110435,54730,,0,1382852,50478,,,,,,0,1381859,50431
"2020-07-25","TN","A",964,930,26,34,4196,4196,1414,76,,,1241578,8043,,,1226772,,,90796,89850,1718,0,,,,,104656,53808,,0,1332374,9761,,,,,,0,1331428,9721
"2020-07-24","TN","A",938,904,13,34,4120,4120,1460,104,,,1233535,24537,,,1217433,,,89078,88172,2091,0,,,,,104274,52983,,0,1322613,26628,,,,,,0,1321707,26592
"2020-07-23","TN","A",925,891,37,34,4016,4016,1465,109,,,1208998,29587,,,1193333,,,86987,86117,2570,0,,,,,101782,51661,,0,1295985,32157,,,,,,0,1295115,32122
"2020-07-22","TN","A",888,855,17,33,3907,3907,1451,109,,,1179411,23122,,,1164250,,,84417,83582,2473,0,,,,,98743,49748,,0,1263828,25595,,,,,,0,1262993,25582
"2020-07-21","TN","A",871,840,24,31,3798,3798,1461,86,,,1156289,20876,,,1141646,,,81944,81122,2190,0,,,,,95765,47852,,0,1238233,23066,,,,,,0,1237411,23028
"2020-07-20","TN","A",847,816,4,31,3712,3712,1368,31,,,1135413,16231,,,1121126,,,79754,78970,1639,0,,,,,93257,45974,,0,1215167,17870,,,,,,0,1214383,17840
"2020-07-19","TN","A",843,812,5,31,3681,3681,1327,32,,,1119182,21866,,,1105248,,,78115,77361,1779,0,,,,,91295,44319,,0,1197297,23645,,,,,,0,1196543,23630
"2020-07-18","TN","A",838,807,23,31,3649,3649,1378,87,,,1097316,20463,,,1083781,,,76336,75597,2517,0,,,,,89132,43706,,0,1173652,22980,,,,,,0,1172913,22922
"2020-07-17","TN","A",815,785,19,30,3562,3562,1436,65,,,1076853,24696,,,1063927,,,73819,73138,2279,0,,,,,86064,42734,,0,1150672,26975,,,,,,0,1149991,26953
"2020-07-16","TN","A",796,767,13,29,3497,3497,1416,63,,,1052157,23545,,,1039811,,,71540,70881,2479,0,,,,,83227,41250,,0,1123697,26024,,,,,,0,1123038,25985
"2020-07-15","TN","A",783,755,16,28,3434,3434,1282,56,,,1028612,23512,,,1016685,,,69061,68441,2273,0,,,,,80368,39857,,0,1097673,25785,,,,,,0,1097053,25733
"2020-07-14","TN","A",767,740,18,27,3378,3378,1222,94,,,1005100,16413,,,993647,,,66788,66220,1514,0,,,,,77673,38272,,0,1071888,17927,,,,,,0,1071320,17896
"2020-07-13","TN","A",749,722,8,27,3284,3284,1120,34,,,988687,32632,,,977504,,,65274,64737,3314,0,,,,,75920,36996,,0,1053961,35946,,,,,,0,1053424,35926
"2020-07-12","TN","A",741,714,3,27,3250,3250,1184,57,,,956055,9947,,,945516,,,61960,61443,954,0,,,,,71982,35855,,0,1018015,10901,,,,,,0,1017498,10882
"2020-07-11","TN","A",738,711,15,27,3193,3193,1184,47,,,946108,11079,,,935689,,,61006,60508,1460,0,,,,,70927,35435,,0,1007114,12539,,,,,,0,1006616,12502
"2020-07-10","TN","A",723,697,13,26,3146,3146,1184,58,,,935029,19906,,,924831,,,59546,59085,1955,0,,,,,69283,34740,,0,994575,21861,,,,,,0,994114,21838
"2020-07-09","TN","A",710,684,25,26,3088,3088,1135,65,,,915123,20150,,,905208,,,57591,57153,1605,0,,,,,67068,33609,,0,972714,21755,,,,,,0,972276,21736
"2020-07-08","TN","A",685,660,20,25,3023,3023,1160,73,,,894973,27288,,,885538,,,55986,55567,2472,0,,,,,65002,32736,,0,950959,29760,,,,,,0,950540,29739
"2020-07-07","TN","B",665,640,12,25,2950,2950,1112,53,,,867685,15222,,,858616,,,53514,53116,1359,0,,,,,62185,31827,,0,921199,16581,,,,,,0,920801,16564
"2020-07-06","TN","B",653,628,7,25,2897,2897,940,26,,,852463,7728,,,843683,,,52155,51774,724,0,,,,,60554,31020,,0,904618,8452,,,,,,0,904237,8441
"2020-07-05","TN","B",646,621,9,25,2871,2871,949,11,,,844735,16271,,,836028,,,51431,51061,1291,0,,,,,59768,30254,,0,896166,17562,,,,,,0,895796,17566
"2020-07-04","TN","B",637,612,4,25,2860,2860,949,35,,,828464,14687,,,820028,,,50140,49768,1428,0,,,,,58202,30043,,0,878604,16115,,,,,,0,878230,16109
"2020-07-03","TN","B",633,608,13,25,2825,2825,949,50,,,813777,22213,,,805477,,,48712,48344,1822,0,,,,,56644,29591,,0,862489,24035,,,,,,0,862121,24037
"2020-07-02","TN","B",620,594,11,26,2775,2775,949,60,,,791564,18993,,,783613,,,46890,46520,1575,0,,,,,54471,28938,,0,838454,20568,,,,,,0,838084,20562
"2020-07-01","TN","B",609,583,5,26,2715,2715,955,50,,,772571,22953,,,764905,,,45315,44951,1806,0,,,,,52617,28283,,0,817886,24759,,,,,,0,817522,24743
"2020-06-30","TN","B",604,578,12,26,2665,2665,886,66,,,749618,14709,,,742366,,,43509,43161,1212,0,,,,,50413,27599,,0,793127,15921,,,,,,0,792779,15921
"2020-06-29","TN","B",592,568,8,24,2599,2599,839,35,,,734909,26528,,,727985,,,42297,41949,2125,0,,,,,48873,26962,,0,777206,28653,,,,,,0,776858,28629
"2020-06-28","TN","B",584,560,0,24,2564,2564,800,0,,,708381,0,,,701761,,,40172,39848,0,0,,,,,46468,26159,,0,748553,0,,,,,,0,748229,0
"2020-06-27","TN","B",584,560,7,24,2564,2564,705,66,,,708381,5793,,,701761,,,40172,39848,728,0,,,,,46468,26159,,0,748553,6521,,,,,,0,748229,6492
"2020-06-26","TN","B",577,552,10,25,2498,2498,741,67,,,702588,13073,,,696003,,,39444,39149,1410,0,,,,,45734,25753,,0,742032,14483,,,,,,0,741737,14469
"2020-06-25","TN","B",567,540,11,27,2431,2431,741,45,,,689515,8446,,,683066,,,38034,37753,799,0,,,,,44202,25280,,0,727549,9245,,,,,,0,727268,9230
"2020-06-24","TN","B",556,535,14,21,2386,2386,696,50,,,681069,11953,,,674821,,,37235,36969,932,0,,,,,43217,24693,,0,718304,12885,,,,,,0,718038,12874
"2020-06-23","TN","B",542,521,11,21,2336,2336,721,35,,,669116,4564,,,663010,,,36303,36048,750,0,,,,,42154,24068,,0,705419,5314,,,,,,0,705164,5310
"2020-06-22","TN","B",531,510,5,21,2301,2301,664,10,,,664552,14025,,,658355,,,35553,35302,451,0,,,,,41499,23567,,0,700105,14476,,,,,,0,699854,14473
"2020-06-21","TN","B",526,505,2,21,2291,2291,605,25,,,650527,9633,,,644414,,,35102,34854,656,0,,,,,40967,23067,,0,685629,10289,,,,,,0,685381,10280
"2020-06-20","TN","B",524,503,9,21,2266,2266,588,28,,,640894,13222,,,634900,,,34446,34207,429,0,,,,,40201,22838,,0,675340,13651,,,,,,0,675101,7765
"2020-06-19","TN","B",515,494,6,21,2238,2238,635,29,,,627672,8107,,,627672,,,34017,33776,1188,0,,,,,39664,22531,,0,661689,9295,,,,,,0,667336,15176
"2020-06-18","TN","B",509,488,12,21,2209,2209,617,29,,,619565,7135,,,613966,,,32829,32595,686,0,,,,,38194,21949,,0,652394,7821,,,,,,0,652160,7816
"2020-06-17","TN","B",497,476,4,21,2180,2180,632,34,,,612430,5270,,,606924,,,32143,31914,313,0,,,,,37420,21282,,0,644573,5583,,,,,,0,644344,5572
"2020-06-16","TN","B",493,472,10,21,2146,2146,621,40,,,607160,8342,,,601777,,,31830,31612,670,0,,,,,36995,20710,,0,638990,9012,,,,,,0,638772,9003
"2020-06-15","TN","B",483,462,8,21,2106,2106,642,19,,,598818,14030,,,593485,,,31160,30951,728,0,,,,,36284,20062,,0,629978,14758,,,,,,0,629769,14726
"2020-06-14","TN","B",475,454,3,21,2087,2087,588,14,,,584788,12967,,,579620,,,30432,30255,891,0,,,,,35423,19896,,0,615220,13858,,,,,,0,615043,13882
"2020-06-13","TN","B",472,451,4,21,2073,2073,583,24,,,571821,10774,,,566752,,,29541,29340,415,0,,,,,34409,19731,,0,601362,11189,,,,,,0,601161,6201
"2020-06-12","TN","B",468,447,27,21,2049,2049,608,38,,,561047,54291,,,561047,,,29126,28942,588,0,,,,,33913,19425,,0,590173,54879,,,,,,-528635,594960,594960
"2020-06-11","TN","B",441,441,5,,2011,2011,606,21,,,506756,5990,,,,,,28538,28340,477,0,,,,,,18992,,0,535294,6467,,,,,528635,0,,0
"2020-06-10","TN","B",436,436,1,,1990,1990,624,16,,,500766,7144,,,,,,28061,27869,486,0,,,,,,18516,,0,528827,7630,,,,,528635,7438,,0
"2020-06-09","TN","B",435,435,14,,1974,1974,587,26,,,493622,7803,,,,,,27575,27575,631,0,,,,,,18013,,0,521197,8434,,,,,521197,8434,,0
"2020-06-08","TN","B",421,421,3,,1948,1948,617,16,,,485819,13432,,,,,,26944,26944,563,0,,,,,,17563,,0,512763,13995,,,,,512763,21342,,0
"2020-06-07","TN","B",418,418,1,,1932,1932,561,9,,,472387,7037,,,,,,26381,26381,310,0,,,,,,17222,,0,498768,7347,,,,,491421,0,,0
"2020-06-06","TN","B",417,417,9,,1923,1923,535,30,,,465350,8698,,,,,,26071,26071,551,0,,,,,,17124,,0,491421,9249,,,,,491421,9249,,0
"2020-06-05","TN","B",408,408,7,,1893,1893,505,38,,,456652,5634,,,,,,25520,25520,400,0,,,,,,16925,,0,482172,6034,,,,,482172,6034,,0
"2020-06-04","TN","B",401,401,13,,1855,1855,547,26,,,451018,5061,,,,,,25120,25120,298,0,,,,,,16643,,0,476138,5359,,,,,476138,5359,,0
"2020-06-03","TN","B",388,388,7,,1829,1829,548,37,,,445957,8196,,,,,,24822,24822,447,0,,,,,,16319,,0,470779,8643,,,,,470779,8643,,0
"2020-06-02","TN","B",381,381,14,,1792,1792,565,25,,,437761,12822,,,,,,24375,24375,821,0,,,,,,15916,,0,462136,13643,,,,,462136,13643,,0
"2020-06-01","TN","B",367,367,3,,1767,1767,504,17,,,424939,11968,,,,,,23554,23554,548,0,,,,,,15564,,0,448493,12516,,,,,448493,12516,,0
"2020-05-31","TN","B",364,364,0,,1750,1750,463,18,,,412971,8491,,,,,,23006,23006,440,0,,,,,,15300,,0,435977,8931,,,,,435977,8931,,0
"2020-05-30","TN","B",364,364,4,,1732,1732,516,22,,,404480,4598,,,,,,22566,22566,481,0,,,,,,15193,,0,427046,5079,,,,,427046,5079,,0
"2020-05-29","TN","B",360,360,4,,1710,1710,507,21,,,399882,5572,,,,,,22085,22085,406,0,,,,,,14965,,0,421967,5978,,,,,421967,5978,,0
"2020-05-28","TN","B",356,356,3,,1689,1689,545,42,,,394310,5986,,,,,,21679,21679,373,0,,,,,,14632,,0,415989,6359,,,,,415989,6359,,0
"2020-05-27","TN","B",353,353,10,,1647,1647,501,38,,,388324,5785,,,,,,21306,21306,341,0,,,,,,13916,,0,409630,6126,,,,,409630,6126,,0
"2020-05-26","TN","B",343,343,5,,1609,1609,582,15,,,382539,6927,,,,,,20965,20965,358,0,,,,,,13344,,0,403504,7285,,,,,403504,7285,,0
"2020-05-25","TN","B",338,338,2,,1594,1594,517,11,,,375612,12181,,,,,,20607,20607,462,0,,,,,,13073,,0,396219,12643,,,,,396219,12643,,0
"2020-05-24","TN","B",336,336,7,,1583,1583,526,10,,,363431,9462,,,,,,20145,20145,356,0,,,,,,12837,,0,383576,9818,,,,,383576,9818,,0
"2020-05-23","TN","B",329,329,14,,1573,1573,478,13,,,353969,5193,,,,,,19789,19789,395,0,,,,,,12745,,0,373758,5588,,,,,373758,5588,,0
"2020-05-22","TN","B",315,315,2,,1560,1560,570,21,,,348776,7154,,,,,,19394,19394,433,0,,,,,,12566,,0,368170,7587,,,,,368170,7587,,0
"2020-05-21","TN","B",313,313,4,,1539,1539,601,24,,,341622,6141,,,,,,18961,18961,429,0,,,,,,12191,,0,360583,6570,,,,,360583,6570,,0
"2020-05-20","TN","B",309,309,4,,1515,1515,652,17,,,335481,7736,,,,,,18532,18532,154,0,,,,,,11783,,0,354013,7890,,,,,354013,7890,,0
"2020-05-19","TN","A",305,305,4,,1498,1498,615,9,,,327745,8328,,,,,,18378,18378,367,0,,,,,,10969,,0,346123,8695,,,,,346123,8695,,0
"2020-05-18","TN","A",301,301,3,,1489,1489,638,7,,,319417,11525,,,,,,18011,18011,623,0,,,,,,9886,,0,337428,12148,,,,,337428,337428,,-325280
"2020-05-17","TN","A",298,298,3,,1482,1482,513,8,,,307892,4979,,,,,,17388,17388,100,0,,,,,,9652,,0,325280,5079,,,,,,-320201,325280,325280
"2020-05-16","TN","A",295,295,5,,1474,1474,515,20,,,302913,10127,,,,,,17288,17288,318,0,,,,,,9529,,0,320201,10445,,,,,320201,10445,,0
"2020-05-15","TN","A",290,290,3,,1454,1454,535,19,,,292786,7168,,,,,,16970,16970,271,0,,,,,,9280,,0,309756,7439,,,,,309756,16839,,0
"2020-05-14","TN","A",287,287,14,,1435,1435,599,47,,,285618,9071,,,,,,16699,16699,329,0,,,,,,8881,,0,302317,9400,,,,,292917,8993,,0
"2020-05-13","TN","A",273,273,8,,1388,1388,635,25,,,276547,8834,,,,,,16370,16370,259,0,,,,,,8624,,0,292917,9093,,,,,283924,283924,,0
"2020-05-12","TN","A",265,265,14,,1363,1363,591,19,,,267713,9980,,,,,,16111,16111,567,0,,,,,,8336,,0,283824,10547,,,,,,0,,0
"2020-05-11","TN","B",251,251,8,,1344,1344,581,19,,,257733,10849,,,,,,15544,15544,559,0,,,,,,8038,,0,273277,11408,,,,,,0,,0
"2020-05-10","TN","B",243,243,1,,1325,1325,484,6,,,246884,8904,,,,,,14985,14985,217,0,,,,,,7528,,0,261869,9121,,,,,,0,,0
"2020-05-09","TN","B",242,242,1,,1319,1319,509,20,,,237980,8843,,,,,,14768,14768,327,0,,,,,,7369,,0,252748,9170,,,,,,0,,0
"2020-05-08","TN","B",241,,4,,1299,1299,550,33,,,229137,6905,,,,,,14441,14441,345,0,,,,,,7011,,0,243578,7250,,,,,,0,,0
"2020-05-07","TN","B",237,,-2,,1266,1266,558,45,,,222232,9069,,,,,,14096,14096,158,0,,,,,,6783,,0,236328,9227,,,,,,0,,0
"2020-05-06","TN","B",239,,13,,1221,1221,557,65,,,213163,7991,,,,,,13938,13938,248,0,,,,,,6564,,0,227101,8239,,,,,,0,,0
"2020-05-05","TN","B",226,,7,,1156,1156,520,13,,,205172,7300,,,,,,13690,13624,119,0,,,,,,6356,,0,218862,7419,,,,,,0,,0
"2020-05-04","TN","B",219,,9,,1143,1143,499,8,,,197872,6442,,,,,,13571,13502,394,0,,,,,,6081,,0,211443,6836,,,,,,0,,0
"2020-05-03","TN","B",210,,1,,1135,1135,510,10,,,191430,7815,,,,,,13177,13177,516,0,,,,,,5814,,0,204607,8331,,,,,,0,,0
"2020-05-02","TN","B",209,,5,,1125,1125,474,12,,,183615,9374,,,,,,12661,12661,770,0,,,,,,5718,,0,196276,10144,,,,,,0,,0
"2020-05-01","TN","B",204,,5,,1113,1113,529,68,,,174241,7350,,,,,,11891,11891,1156,0,,,,,,5546,,0,186132,8506,,,,,,0,,0
"2020-04-30","TN","B",199,,4,,1045,1045,605,32,,,166891,8708,,,,,,10735,10366,369,0,,,,,,5338,,0,177626,9077,,,,,,0,,0
"2020-04-29","TN","B",195,,7,,1013,1013,614,119,,,158183,6307,,,,,,10366,10366,314,0,,,,,,5140,,0,168549,6621,,,,,,0,,0
"2020-04-28","TN","B",188,,4,,894,894,611,57,,,151876,7392,,,,,,10052,,134,0,,,,,,4921,,0,161928,7526,,,,,,0,,0
"2020-04-27","TN","B",184,,3,,837,837,618,9,,,144484,6677,,,,,,9918,,251,0,,,,,,4720,,0,154402,6928,,,,,,0,,0
"2020-04-26","TN","B",181,,3,,828,828,568,7,,,137807,5590,,,,,,9667,,478,0,,,,,,4527,,0,147474,6068,,,,,,0,,0
"2020-04-25","TN","B",178,,10,,821,821,510,13,,,132217,9615,,,,,,9189,,463,0,,,,,,4467,,0,141406,10078,,,,,,0,,0
"2020-04-24","TN","A",168,,-2,,808,808,593,15,,,122602,7768,,,,,,8726,,460,0,,,,,,4370,,0,131328,8228,,,,,,0,,0
"2020-04-23","TN","A",170,,4,,793,793,488,18,,,114834,7696,,,,,,8266,,424,0,,,,,,4193,,0,123100,8120,,,,,,0,,0
"2020-04-22","TN","A",166,,9,,775,775,441,15,,,107138,6350,,,,,,7842,,448,0,,,,,,4012,,0,114980,6798,,,,,,0,,0
"2020-04-21","TN","A",157,,5,,760,760,523,30,,,100788,7337,,,,,,7394,,156,0,,,,,,3828,,0,108182,7493,,,,,,0,,0
"2020-04-20","TN","A",152,,4,,730,730,505,6,,,93451,3423,,,,,,7238,,168,0,,,,,,3575,,0,100689,3591,,,,,,0,,0
"2020-04-19","TN","A",148,,3,,724,724,393,5,,,90028,6204,,,,,,7070,,308,0,,,,,,3344,,0,97098,6512,,,,,,0,,0
"2020-04-18","TN","A",145,,3,,719,719,593,8,,,83824,3140,,,,,,6762,,173,0,,,,,,3234,,0,90586,3313,,,,,,0,,0
"2020-04-17","TN","A",142,,1,,711,711,465,20,,,80684,1897,,,,,,6589,,327,0,,,,,,3017,,0,87273,2224,,,,,,0,,0
"2020-04-16","TN","A",141,,6,,691,691,444,28,,,78787,3970,,,,,,6262,,183,0,,,,,,2786,,0,85049,4153,,,,,,0,,0
"2020-04-15","TN","A",135,,11,,663,663,412,30,,,74817,1809,,,,,,6079,,256,0,,,,,,2196,,0,80896,2065,,,,,,0,,0
"2020-04-14","TN","A",124,,15,,633,633,443,54,,,73008,2423,,,,,,5823,,213,0,,,,,,1969,,0,78831,2636,,,,,,0,,0
"2020-04-13","TN","A",109,,8,,579,579,458,12,,,70585,5216,,,,,,5610,,302,0,,,,,,1671,,0,76195,5518,,,,,,0,,0
"2020-04-12","TN","A",101,,0,,567,567,324,11,,,65369,3655,,,,,,5308,,194,0,,,,,,1504,,0,70677,3849,,,,,,0,,0
"2020-04-11","TN","A",101,,3,,556,556,411,20,,,61714,3777,,,,,,5114,,252,0,,,,,,1386,,0,66828,4029,,,,,,0,,0
"2020-04-10","TN","A",98,,4,,536,536,561,31,,,57937,2722,,,,,,4862,,228,0,,,,,,1145,,0,62799,2950,,,,,,0,,0
"2020-04-09","TN","A",94,,15,,505,505,639,56,,,55215,2959,,,,,,4634,,272,0,,,,,,921,,0,59849,3231,,,,,,0,,0
"2020-04-08","TN","A",79,,7,,449,449,708,41,,,52256,3520,,,,,,4362,,224,0,,,,,,592,,0,56618,3744,,,,,,0,,0
"2020-04-07","TN","A",72,,7,,408,408,802,56,,,48736,5188,,,,,,4138,,336,0,,,,,,466,,0,52874,5524,,,,,,0,,0
"2020-04-06","TN","A",65,,21,,352,352,834,24,,,43548,1881,,,,,,3802,,169,0,,,,,,356,,0,47350,2050,,,,,,0,,0
"2020-04-05","TN","A",44,,1,,328,328,637,17,,,41667,3597,,,,,,3633,,312,0,,,,,,295,,0,45300,3909,,,,,,0,,0
"2020-04-04","TN","A",43,,6,,311,311,601,18,,,38070,3298,,,,,,3321,,254,0,,,,,,416,,0,41391,3552,,,,,,0,,0
"2020-04-03","TN","A",37,,5,,293,293,625,30,,,34772,3006,,,,,,3067,,222,0,,,,,,248,,0,37839,3228,,,,,,0,,0
"2020-04-02","TN","A",32,,8,,263,263,656,63,,,31766,1997,,,,,,2845,,162,0,,,,,,220,,0,34611,2159,,,,,,0,,0
"2020-04-01","TN","A",24,,1,,200,200,486,25,,,29769,4648,,,,,,2683,,444,0,,,,,,137,,0,32452,5092,,,,,,0,,0
"2020-03-31","TN","A",23,,10,,175,175,9,27,,,25121,3651,,,,,,2239,,405,0,,,,,,121,,0,27360,4056,,,,,,0,,0
"2020-03-30","TN","A",13,,6,,148,148,,15,,,21470,2433,,,,,,1834,,297,0,,,,,,,,0,23304,2730,,,,,,0,,0
"2020-03-29","TN","A",7,,1,,133,133,,15,,,19037,2072,,,,,,1537,,164,0,,,,,,,,0,20574,2236,,,,,,0,,0
"2020-03-28","TN","A",6,,0,,118,118,,15,,,16965,2077,,,,,,1373,,170,0,,,,,,,,0,18338,2247,,,,,,0,,0
"2020-03-27","TN","A",6,,3,,103,103,,27,,,14888,936,,,,,,1203,,246,0,,,,,,,,0,16091,1182,,,,,,0,,0
"2020-03-26","TN","A",3,,0,,76,76,,23,,,13952,2940,,,,,,957,,173,0,,,,,,,,0,14909,3113,,,,,,0,,0
"2020-03-25","TN","A",3,,1,,53,53,,53,,,11012,495,,,,,,784,,117,0,,,,,,,,0,11796,612,,,,,,0,,0
"2020-03-24","TN","A",2,,0,,,,,0,,,10517,7245,,,,,,667,,52,0,,,,,,,,0,11184,7297,,,,,,0,,0
"2020-03-23","TN","B",2,,2,,,,,0,,,3272,0,,,,,,615,,110,0,,,,,,,,0,3887,110,,,,,,0,,0
"2020-03-22","TN",,,,0,,,,,0,,,3272,0,,,,,,505,,134,0,,,,,,,,0,3777,134,,,,,,0,,0
"2020-03-21","TN",,,,0,,,,,0,,,3272,2709,,,,,,371,,143,0,,,,,,,,0,3643,2852,,,,,,0,,0
"2020-03-20","TN",,,,0,,,,,0,,,563,214,,,,,,228,,74,0,,,,,,,,0,791,288,,,,,,0,,0
"2020-03-19","TN",,,,0,,,,,0,,,349,0,,,,,,154,,56,0,,,,,,,,0,503,56,,,,,,0,,0
"2020-03-18","TN",,,,0,,,,,0,,,349,19,,,,,,98,,25,0,,,,,,,,0,447,44,,,,,,0,,0
"2020-03-17","TN",,,,0,,,,,0,,,330,60,,,,,,73,,21,0,,,,,,,,0,403,81,,,,,,0,,0
"2020-03-16","TN",,,,0,,,,,0,,,270,113,,,,,,52,,13,0,,,,,,,,0,322,126,,,,,,0,,0
"2020-03-15","TN",,,,0,,,,,0,,,157,27,,,,,,39,,7,0,,,,,,,,0,196,34,,,,,,0,,0
"2020-03-14","TN",,,,0,,,,,0,,,130,14,,,,,,32,,6,0,,,,,,,,0,162,20,,,,,,0,,0
"2020-03-13","TN",,,,0,,,,,0,,,116,37,,,,,,26,,8,0,,,,,,,,0,142,45,,,,,,0,,0
"2020-03-12","TN",,,,0,,,,,0,,,79,29,,,,,,18,,11,0,,,,,,,,0,97,40,,,,,,0,,0
"2020-03-11","TN",,,,0,,,,,0,,,50,50,,,,,,7,,0,0,,,,,,,,0,57,50,,,,,,0,,0
"2020-03-10","TN",,,,0,,,,,0,,,,0,,,,,,7,,4,0,,,,,,,,0,7,4,,,,,,0,,0
"2020-03-09","TN",,,,0,,,,,0,,,,0,,,,,,3,,0,0,,,,,,,,0,3,0,,,,,,0,,0
"2020-03-08","TN",,,,0,,,,,0,,,,0,,,,,,3,,2,0,,,,,,,,0,3,2,,,,,,0,,0
"2020-03-07","TN",,,,0,,,,,0,,,,0,,,,,,1,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-06","TN",,,,0,,,,,0,,,,0,,,,,,1,,0,0,,,,,,,,0,1,0,,,,,,0,,0
"2020-03-05","TN",,,,0,,,,,0,,,,0,,,,,,1,,0,0,,,,,,,,0,1,0,,,,,,0,,0
